"","SampleSite_ID","Species","Plot_Sp","total","x0","x10","x30","x130","X","UNIQUE_ID","Contract","Zone","Easting","Northing","Coordinate_source","Latitude","Longitude","Aspect","Elevation","Slope","TWI","BEC_Zone","BEC_Subzone","BEC_Variant","Solar_Radiation","PARENT_SOILS","SOILNAME_1","TEXTURE_1","PERCENT_1","DRAIN_1","COFRAG_1","SOILNAME_2","TEXTURE_2","PERCENT_2","DRAIN_2","COFRAG_2","SOILNAME_3","TEXTURE_3","PERCENT_3","DRAIN_3","COFRAG_3","FIRE_NUMBER_1","FIRE_YEAR_1","BURN_SEVERITY_RATING_1","FIRE_DATE_1","PATCH_SIZE_1","CROWN_CLOSURE_1","SPECIES_CD_1_1","SPECIES_PCT_1_1","PROJ_AGE_1_1","PROJ_HEIGHT_1_1","SPECIES_CD_2_1","SPECIES_PCT_2_1","PROJ_AGE_2_1","PROJ_HEIGHT_2_1","SPECIES_CD_3_1","SPECIES_PCT_3_1","SPECIES_CD_4_1","SPECIES_PCT_4_1","SPECIES_CD_5_1","SPECIES_PCT_5_1","SPECIES_CD_6_1","SPECIES_PCT_6_1","DISTURBANCE_TYPE_1","DISTURBANCE_DATE_1","HARVEST_DATE_1","FIRE_NUMBER_2","FIRE_YEAR_2","BURN_SEVERITY_RATING_2","FIRE_DATE_2","PATCH_SIZE_2","CROWN_CLOSURE_2","SPECIES_CD_1_2","SPECIES_PCT_1_2","PROJ_AGE_1_2","PROJ_HEIGHT_1_2","SPECIES_CD_2_2","SPECIES_PCT_2_2","PROJ_AGE_2_2","PROJ_HEIGHT_2_2","SPECIES_CD_3_2","SPECIES_PCT_3_2","SPECIES_CD_4_2","SPECIES_PCT_4_2","SPECIES_CD_5_2","SPECIES_PCT_5_2","SPECIES_CD_6_2","SPECIES_PCT_6_2","DISTURBANCE_TYPE_2","DISTURBANCE_DATE_2","HARVEST_DATE_2","DISTANCE_TO_PERIMETER","Card","Beers_aspect","Azimuth","Distance"
"359",1333,"NonCon","1333NonCon",8,0,0,5,3,184,186,"",10,482034,5766460,"Field UTM",52.04845566,-123.2619854,28.30075645,705,22.14723396,7.365390778,"IDF","xm",NA,831715.445,"GLACIOFLUVIAL ","WHISKEY CREEK","SL",60,"W",23,"WHISKEY CREEK","SL",25,"W",NA,"CHIMNEY","CL",15,"W",35,"C50647",2017,"Medium","2017-07-07",1680.210552,50,"FDI",90,218,23.10000038,"PLI",10,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,2.697977675,1333,0.135514747453451,"N","20.3"
"360",1333,"SX","1333SX",3,0,3,0,0,184,186,"",10,482034,5766460,"Field UTM",52.04845566,-123.2619854,28.30075645,705,22.14723396,7.365390778,"IDF","xm",NA,831715.445,"GLACIOFLUVIAL ","WHISKEY CREEK","SL",60,"W",23,"WHISKEY CREEK","SL",25,"W",NA,"CHIMNEY","CL",15,"W",35,"C50647",2017,"Medium","2017-07-07",1680.210552,50,"FDI",90,218,23.10000038,"PLI",10,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,2.697977675,1333,0.135514747453451,"N","20.3"
"361",1335,"FDI","1335FDI",41,11,30,0,0,186,187,"",10,493042,5765997,"Field UTM",52.04454041,-123.1014546,32.90524292,1174,10.12422848,8.600156784,"IDF","dk",4,976288.7497,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",2020.775674,35,"PLI",52,66,12.39999962,"FDI",42,103,16.79999924,"SX",6,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,134.7298713,1335,1.59283403270605,"N","11.9"
"362",1335,"NonCon","1335NonCon",194,4,28,149,13,186,187,"",10,493042,5765997,"Field UTM",52.04454041,-123.1014546,32.90524292,1174,10.12422848,8.600156784,"IDF","dk",4,976288.7497,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",2020.775674,35,"PLI",52,66,12.39999962,"FDI",42,103,16.79999924,"SX",6,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,134.7298713,1335,1.59283403270605,"N","11.9"
"363",1335,"PLI","1335PLI",20,3,16,1,0,186,187,"",10,493042,5765997,"Field UTM",52.04454041,-123.1014546,32.90524292,1174,10.12422848,8.600156784,"IDF","dk",4,976288.7497,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",2020.775674,35,"PLI",52,66,12.39999962,"FDI",42,103,16.79999924,"SX",6,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,134.7298713,1335,1.59283403270605,"N","11.9"
"364",1335,"SX","1335SX",47,26,21,0,0,186,187,"",10,493042,5765997,"Field UTM",52.04454041,-123.1014546,32.90524292,1174,10.12422848,8.600156784,"IDF","dk",4,976288.7497,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",2020.775674,35,"PLI",52,66,12.39999962,"FDI",42,103,16.79999924,"SX",6,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,134.7298713,1335,1.59283403270605,"N","11.9"
"365",1340,"NonCon","1340NonCon",34,4,19,11,0,183,188,"",10,499046,5765741,"Field UTM",52.04228159,-123.0139096,270,1244,1,8.517193794,"IDF","dk",4,1041120.992,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",100.2311712,25,"PLI",43,85,12.10000038,"AT",31,123,14.19999981,"SX",17,"FDI",9,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,321.9172809,1340,1.74513326455741,"W","29.5"
"366",1340,"PLI","1340PLI",225,10,187,28,0,183,188,"",10,499046,5765741,"Field UTM",52.04228159,-123.0139096,270,1244,1,8.517193794,"IDF","dk",4,1041120.992,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",100.2311712,25,"PLI",43,85,12.10000038,"AT",31,123,14.19999981,"SX",17,"FDI",9,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,321.9172809,1340,1.74513326455741,"W","29.5"
"367",1341,"NonCon","1341NonCon",15,0,6,9,0,182,189,"",10,500050,5765697,"Field UTM",52.04188681,-122.999271,108.4349518,1232,8.696263313,6.354300022,"IDF","dk",4,1052897.751,"GLACIOLACUSTRINE ","GAY LAKE","SICL",60,"MW",1,"ZENZAKO","SIL",25,"MW",5,"WHISKEY CREEK","SL",15,"W",23,"C50647",2017,"Unburned","2017-07-07",13.30583809,15,"PLI",100,76,12.69999981,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM","2010-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,-1,1341,1.482133421321,"E","4"
"368",1341,"PLI","1341PLI",149,10,89,50,0,182,189,"",10,500050,5765697,"Field UTM",52.04188681,-122.999271,108.4349518,1232,8.696263313,6.354300022,"IDF","dk",4,1052897.751,"GLACIOLACUSTRINE ","GAY LAKE","SICL",60,"MW",1,"ZENZAKO","SIL",25,"MW",5,"WHISKEY CREEK","SL",15,"W",23,"C50647",2017,"Unburned","2017-07-07",13.30583809,15,"PLI",100,76,12.69999981,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM","2010-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,-1,1341,1.482133421321,"E","4"
"369",1356,"PLI","1356PLI",37,0,2,10,25,192,190,"",10,451071,5768783,"Field UTM",52.06747125,-123.7138037,338.1985779,1069,2.692582369,11.47793674,"SBPS","xc",NA,1004271.245,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50418",2009,"Unknown","2009-07-30",67735.53928,60,"PLI",100,80,12.39999962,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,319.786887,1356,0.924346515036534,"N","4"
"370",1362,"NR","1362NR",0,0,0,0,0,189,191,"",10,468044,5768025,"Field UTM",52.06189583,-123.4661323,344.744873,976,5.70087719,6.776573181,"IDF","dk",4,973299.6088,"TILL ","WILLIAMS LAKE","SIL",70,"MW",19,"GAY LAKE","SICL",30,"MW",1,"","-",NA,"",NA,"C50234",2010,"Unknown","2010-07-27",11638.69371,50,"PLI",100,133,17.70000076,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM","2005-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,1885.965349,1362,1.18628928425979,"N","1.9"
"371",1364,"FDI","1364FDI",2,2,0,0,0,191,192,"",10,479080,5767591,"Field UTM",52.05852056,-123.3051301,25.01689339,752,12.41470909,8.563261032,"IDF","xm",NA,906645.4207,"GLACIOLACUSTRINE ","ZENZAKO","SIL",60,"MW",5,"GAY LAKE","SICL",25,"MW",1,"ZENZAKO","SIL",15,"I",5,"C50647",2017,"Low","2017-07-07",57.76833247,60,"FDI",100,146,24.5,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,23.98200397,1364,1.78447865457092,"N","4"
"372",1367,"FDI","1367FDI",7,1,6,0,0,190,193,"",10,497089,5766822,"Field UTM",52.05199392,-123.0424524,182.4895477,1303,5.755432129,7.865661621,"IDF","dk",4,1079987.73,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",2020.775674,3,"FDI",100,213,18.39999962,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","2004-07-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,416.7064105,1367,1.96217505292844,"S","14"
"373",1367,"NonCon","1367NonCon",2,0,0,1,1,190,193,"",10,497089,5766822,"Field UTM",52.05199392,-123.0424524,182.4895477,1303,5.755432129,7.865661621,"IDF","dk",4,1079987.73,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",2020.775674,3,"FDI",100,213,18.39999962,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","2004-07-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,416.7064105,1367,1.96217505292844,"S","14"
"374",1367,"PLI","1367PLI",3,0,0,3,0,190,193,"",10,497089,5766822,"Field UTM",52.05199392,-123.0424524,182.4895477,1303,5.755432129,7.865661621,"IDF","dk",4,1079987.73,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",2020.775674,3,"FDI",100,213,18.39999962,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","2004-07-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,416.7064105,1367,1.96217505292844,"S","14"
"375",1398,"FDI","1398FDI",54,48,6,0,0,193,194,"",10,495171,5768898,"Field UTM",52.07064554,-123.0704527,312.9545898,1243,9.905806541,7.610366821,"IDF","dk",4,996877.7568,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,"C50647",2017,"Unburned","2017-07-07",218.1837123,34,"PLI",37,72,11.5,"SX",25,188,17.89999962,"FDI",19,"AT",19,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,-1,1398,0.814114778230556,"W","4"
"376",1398,"PLI","1398PLI",207,25,142,39,1,193,194,"",10,495171,5768898,"Field UTM",52.07064554,-123.0704527,312.9545898,1243,9.905806541,7.610366821,"IDF","dk",4,996877.7568,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,"C50647",2017,"Unburned","2017-07-07",218.1837123,34,"PLI",37,72,11.5,"SX",25,188,17.89999962,"FDI",19,"AT",19,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,-1,1398,0.814114778230556,"W","4"
"377",1398,"SX","1398SX",1,0,0,1,0,193,194,"",10,495171,5768898,"Field UTM",52.07064554,-123.0704527,312.9545898,1243,9.905806541,7.610366821,"IDF","dk",4,996877.7568,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,"C50647",2017,"Unburned","2017-07-07",218.1837123,34,"PLI",37,72,11.5,"SX",25,188,17.89999962,"FDI",19,"AT",19,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,-1,1398,0.814114778230556,"W","4"
"378",1400,"PLI","1400PLI",40,0,5,35,0,194,195,"",10,498166,5768773,"Field UTM",52.0695397,-123.0267565,115.7099533,1289,7.491662025,9.27599144,"IDF","dk",4,1063906.644,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"High","2017-07-07",0.394073378,50,"PLI",98,74,17.60000038,"FDI",2,217,26.70000076,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,494.43505,1400,0.530496848861744,"E","327.6"
"379",1401,"FDI","1401FDI",2,1,1,0,0,195,196,"",10,499187,5768734,"Field UTM",52.0691915,-123.0118609,196.8214111,1309,11.23053837,6.098556519,"IDF","dk",4,1109066.409,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",2020.775674,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","2013-01-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,238.4101055,1401,1.08113394805436,"S","74.8"
"380",1401,"PLI","1401PLI",252,2,99,151,0,195,196,"",10,499187,5768734,"Field UTM",52.0691915,-123.0118609,196.8214111,1309,11.23053837,6.098556519,"IDF","dk",4,1109066.409,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",2020.775674,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","2013-01-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,238.4101055,1401,1.08113394805436,"S","74.8"
"381",1413,"NonCon","1413NonCon",34,0,1,16,17,196,197,"",10,494256,5770943,"Field UTM",52.08902305,-123.0838365,272.489563,1217,5.755432129,6.767049313,"IDF","dk",4,1034895.189,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",2.61398079,35,"SX",40,132,15.5,"FDI",30,96,14.89999962,"AT",18,"PLI",12,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,155.4862157,1413,0.812412970859068,"W","4"
"382",1413,"PLI","1413PLI",4,4,0,0,0,196,197,"",10,494256,5770943,"Field UTM",52.08902305,-123.0838365,272.489563,1217,5.755432129,6.767049313,"IDF","dk",4,1034895.189,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",2.61398079,35,"SX",40,132,15.5,"FDI",30,96,14.89999962,"AT",18,"PLI",12,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,155.4862157,1413,0.812412970859068,"W","4"
"383",1413,"SX","1413SX",50,29,9,9,3,196,197,"",10,494256,5770943,"Field UTM",52.08902305,-123.0838365,272.489563,1217,5.755432129,6.767049313,"IDF","dk",4,1034895.189,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",2.61398079,35,"SX",40,132,15.5,"FDI",30,96,14.89999962,"AT",18,"PLI",12,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,155.4862157,1413,0.812412970859068,"W","4"
"384",1421,"NonCon","1421NonCon",2,0,0,1,1,200,198,"",10,482292,5772446,"Field UTM",52.1022826,-123.2585339,236.3099365,1031,7.211102486,7.640183926,"IDF","dk",4,1035394.975,"TILL ","WILLIAMS LAKE","SIL",70,"MW",19,"CHIMNEY","CL",30,"W",35,"","-",NA,"",NA,"C50466",2009,"Unknown","2009-08-01",177.6380096,5,"PLI",70,129,14.5,"FDI",30,129,15.60000038,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,40.4038521,1421,0.00942371774417083,"W","9.3"
"385",1421,"PLI","1421PLI",14,1,0,4,9,200,198,"",10,482292,5772446,"Field UTM",52.1022826,-123.2585339,236.3099365,1031,7.211102486,7.640183926,"IDF","dk",4,1035394.975,"TILL ","WILLIAMS LAKE","SIL",70,"MW",19,"CHIMNEY","CL",30,"W",35,"","-",NA,"",NA,"C50466",2009,"Unknown","2009-08-01",177.6380096,5,"PLI",70,129,14.5,"FDI",30,129,15.60000038,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,40.4038521,1421,0.00942371774417083,"W","9.3"
"386",1422,"PLI","1422PLI",1,0,0,1,0,197,199,"",10,483284,5772396,"Field UTM",52.10186393,-123.2440486,156.8014069,1027,3.8078866,15.5068779,"IDF","dk",4,1033403.774,"ORGANIC ","WILLIAMS LAKE","SIL",70,"MW",19,"CHIMNEY","CL",30,"W",35,"","-",NA,"",NA,"",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,-1,1422,1.67390165227545,"S","10.9"
"387",1423,"NR","1423NR",0,0,0,0,0,199,200,"",10,494297,5771933,"Field UTM",52.09792437,-123.0832547,334.9830933,1228,8.276473045,6.403776646,"IDF","dk",4,991783.7867,"TILL ","TYEE","SL",75,"MW",20,"TYEE","SL",25,"MW",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",17.77030472,11,"PLI",100,9,1.5,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","2006-11-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,17.15105554,1423,1.14906019780173,"N",NA
"388",1425,"FDI","1425FDI",2,1,1,0,0,198,201,"",10,496300,5771847,"Field UTM",52.09716818,-123.0540132,10.30484676,1248,5.590169907,8.74209404,"IDF","dk",4,1007947.105,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",3445.399328,11,"PLI",100,9,1.5,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","2006-11-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,40.32278978,1425,0.0529818597190358,"N","7.1"
"389",1425,"NonCon","1425NonCon",113,3,17,80,13,198,201,"",10,496300,5771847,"Field UTM",52.09716818,-123.0540132,10.30484676,1248,5.590169907,8.74209404,"IDF","dk",4,1007947.105,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",3445.399328,11,"PLI",100,9,1.5,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","2006-11-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,40.32278978,1425,0.0529818597190358,"N","7.1"
"390",1425,"PLI","1425PLI",39,2,19,13,5,198,201,"",10,496300,5771847,"Field UTM",52.09716818,-123.0540132,10.30484676,1248,5.590169907,8.74209404,"IDF","dk",4,1007947.105,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",3445.399328,11,"PLI",100,9,1.5,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","2006-11-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,40.32278978,1425,0.0529818597190358,"N","7.1"
"391",1425,"SX","1425SX",1,0,0,1,0,198,201,"",10,496300,5771847,"Field UTM",52.09716818,-123.0540132,10.30484676,1248,5.590169907,8.74209404,"IDF","dk",4,1007947.105,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",3445.399328,11,"PLI",100,9,1.5,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","2006-11-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,40.32278978,1425,0.0529818597190358,"N","7.1"
"392",1430,"FDI","1430FDI",71,12,10,48,1,201,202,"",10,473316,5773826,"Field UTM",52.11432943,-123.3896875,253.2173615,892,16.45068359,9.213334084,"IDF","xm",NA,1009892.944,"GLACIOLACUSTRINE ","WHISKEY CREEK","SL",60,"W",23,"WHISKEY CREEK","SL",25,"W",NA,"CHIMNEY","CL",15,"W",35,"C50183",2010,"Unknown","2010-07-27",5269.673151,20,"FDI",100,190,22.79999924,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,326.0847626,1430,1.23181256462345,"W","4"
"393",1438,"FDI","1438FDI",15,12,2,1,0,202,203,"",10,466449,5777107,"Field UTM",52.14345299,-123.4902918,194.0362396,1066,2.061552763,7.793733597,"IDF","dk",4,1030571.374,"TILL ","TYEE","SL",60,"MW",20,"SALT LAKE","SIL",40,"W",19,"","-",NA,"",NA,"C50183",2010,"Unknown","2010-07-27",5269.673151,50,"PLI",80,60,13.80000019,"FDI",10,60,13.89999962,"SX",5,"AT",5,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,227.4911423,1438,1.27173742173711,"S","7.4"
"394",1438,"NonCon","1438NonCon",1,0,0,1,0,202,203,"",10,466449,5777107,"Field UTM",52.14345299,-123.4902918,194.0362396,1066,2.061552763,7.793733597,"IDF","dk",4,1030571.374,"TILL ","TYEE","SL",60,"MW",20,"SALT LAKE","SIL",40,"W",19,"","-",NA,"",NA,"C50183",2010,"Unknown","2010-07-27",5269.673151,50,"PLI",80,60,13.80000019,"FDI",10,60,13.89999962,"SX",5,"AT",5,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,227.4911423,1438,1.27173742173711,"S","7.4"
"395",1438,"PLI","1438PLI",41,0,12,29,0,202,203,"",10,466449,5777107,"Field UTM",52.14345299,-123.4902918,194.0362396,1066,2.061552763,7.793733597,"IDF","dk",4,1030571.374,"TILL ","TYEE","SL",60,"MW",20,"SALT LAKE","SIL",40,"W",19,"","-",NA,"",NA,"C50183",2010,"Unknown","2010-07-27",5269.673151,50,"PLI",80,60,13.80000019,"FDI",10,60,13.89999962,"SX",5,"AT",5,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,227.4911423,1438,1.27173742173711,"S","7.4"
"396",1439,"NonCon","1439NonCon",4,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397",1439,"PLI","1439PLI",141,0,3,112,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
