SampleSite_ID,Latitude,Longitude,MapPageID,Aspect,Elevation,Slope,TWI,Zone,Subzone,Variant,Solar_Radiation,PARENT_SOILS,SOILNAME_1,TEXTURE_1,PERCENT_1,DRAIN_1,COFRAG_1,SOILNAME_2,TEXTURE_2,PERCENT_2,DRAIN_2,COFRAG_2,SOILNAME_3,TEXTURE_3,PERCENT_3,DRAIN_3,COFRAG_3,Fire_Year_1,Fire_Number_1,Fire_Date_1,Fire_Severity_1,Severity_Patch_Size_1,Species_1,Age_1,Height_1,Crown_Closure_1,Disturbance_Type_1,Disturbance_Date_1,Harvest_Date_1,Fire_Year_2,Fire_Number_2,Fire_Date_2,Fire_Severity_2,Severity_Patch_Size_2,Species_2,Age_2,Height_2,Crown_Closure_2,Disturbance_Type_2,Disturbance_Date_2,Harvest_Date_2,Distance_to_Perimeter
2259,52.49305532,-125.6542114,5,71.56504822,1578,7.115124702,6.554970741,ESSF,xv,1,1074023.753,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2021,C51355,2021-07-03,High,87.87071653,S,309,32.4,11,IBM,2004-07-01,,,,,,,,,,,,,,205.1365274
2260,52.49301058,-125.6394565,5,219.5596619,1502,7.458217144,10.11879539,ESSF,xv,1,1108315.009,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2021,C51355,2021-07-03,Unburned,23.03570239,S,309,32.4,11,IBM,2004-07-01,,,,,,,,,,,,,,0
2261,52.49296398,-125.6247016,5,140.9468689,1438,17.06238556,8.513530731,ESSF,xv,1,1140072.905,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2021,C51355,2021-07-03,Medium,21.96487873,S,254,32.6,5,IBM,2004-07-01,,,,,,,,,,,,,,126.3720774
2262,52.48258179,-124.4002796,12,242.5255737,1310,7.044501305,6.564946175,SBPS,xc,,1072115.134,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Medium,2638.533013,PLI,98,10.5,51,IBM,2003-08-01,,,,,,,,,,,,,,282.0654037
2263,52.48237824,-124.3855319,12,268.1524048,1318,7.754031181,8.26074028,SBPS,xc,,1052409.655,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Low,16.67650467,PLI,95,12.9,40,IBM,2003-08-01,,,,,,,,,,,,,,21.67256329
2264,52.48217282,-124.3707843,12,94.93921661,1276,40.65095139,5.910783291,SBPS,xc,,994886.7572,ROCK ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Medium,2638.533013,PLI,92,11.8,27,IBM,2003-08-01,,,,,,,,,,,,,,415.0592509
2265,52.48196553,-124.3560369,13,41.7480545,1353,31.16287804,6.464260101,MS,xv,,883422.6396,ROCK ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Low,1.688084578,PLI,157,14.6,54,IBM,2003-08-01,,,,,,,,,,,,,,672.3939966
2266,52.48175638,-124.3412896,13,65.43283081,1204,19.24188232,5.56010437,SBPS,xc,,975864.4734,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Medium,2638.533013,PLI,132,12.7,29,IBM,2003-08-01,,,,,,,,,,,,,,264.4374371
2267,52.48154536,-124.3265425,13,21.31791306,1149,22.00568199,8.922400475,SBPS,xc,,890226.4924,GLACIOFLUVIAL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Medium,2638.533013,PLI,109,11.2,47,IBM,2003-08-01,,,,,,,,,,,,,,194.964195
2268,52.48111771,-124.2970486,13,135,1140,4.596194267,7.685112,SBPS,xc,,1049706.503,GLACIOFLUVIAL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Medium,208.3034647,PLI,100,13.1,23,IBM,2003-08-01,,,,,,,,,,,,,,77.2522398
2269,52.48024001,-124.2380627,13,141.3401947,1174,3.201562166,8.046701431,SBPS,xc,,1050893.357,GLACIOFLUVIAL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Low,23.91122552,PLI,101,9.5,36,IBM,2003-08-01,,,,,,,,,,,,,,57.21346528
2270,52.48001592,-124.2233167,14,123.6900711,1158,7.211102486,6.541571617,SBPS,xc,,1053658.317,ORGANIC ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Unburned,1954.740867,PLI,88,7.2,45,IBM,2003-08-01,,,,,,,,,,,,,,0
2271,52.47978996,-124.2085707,14,208.6104584,1228,6.264982224,6.682217598,SBPS,xc,,1074235.766,ROCK ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Unburned,1954.740867,PLI,111,11.2,31,IBM,2003-08-01,,,,,,,,,,,,,,0
2272,52.47956213,-124.1938249,14,176.4236603,1269,8.015609741,7.822096825,SBPS,xc,,1094028.381,ROCK ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Medium,157.8883812,PLI,16,3.2,12,,,2000-03-01,,,,,,,,,,,,,117.7581261
2273,52.47933244,-124.1790793,14,117.7839279,1234,26.2797451,5.248394966,SBPS,xc,,1082646.267,ROCK ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Medium,13.72923624,PLI,107,11.1,20,IBM,1985-01-01,,,,,,,,,,,,,,119.1809185
2274,52.47910087,-124.1643338,14,202.3061981,1235,21.07723808,5.468999863,SBPS,xc,,1138311.394,ROCK ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Medium,7016.807514,PLI,73,9.3,35,IBM,2003-08-01,,,,,,,,,,,,,,93.76571939
2275,52.47886744,-124.1495885,14,171.5288544,1165,11.87960434,6.042370319,SBPS,xc,,1097256.744,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Medium,7016.807514,,,,,,,1999-01-01,,,,,,,,,,,,,180.4335839
2276,52.47815595,-124.1053535,14,41.63354111,1049,6.020797253,8.51373291,SBPS,xc,,989442.1391,GLACIOLACUSTRINE ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Low,6.206454756,PLI,89,10.8,44,IBM,2003-08-01,,,,,,,,,,,,,,67.64188953
2277,52.47693279,-124.0316319,15,204.1455383,1120,7.945124149,8.524076462,SBPS,xc,,1068999.903,GLACIOLACUSTRINE ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Low,1072.099041,PLI,92,12,26,IBM,2003-08-01,,,,,,,,,,,,,,329.0146143
2278,52.47668256,-124.0168881,15,274.3987122,1194,3.259601116,7.335588455,SBPS,xc,,1037270.659,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Medium,1.381348325,PLI,72,9.5,35,IBM,2003-08-01,,,,,,,,,,,,,,309.4833818
2279,52.47643046,-124.0021444,15,189.1623535,1163,7.850159168,6.456659794,SBPS,xc,,1077978.236,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Medium,290.462705,PLI,91,11.8,35,IBM,2003-08-01,,,,,,,,,,,,,,373.0652242
2280,52.47617649,-123.987401,15,272.7263184,1153,10.51189804,7.263298035,SBPS,xc,,1024202.266,GLACIOFLUVIAL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Medium,0.955343753,PLI,73,10.3,60,IBM,2003-08-01,,,,,,,,,,,,,,117.8693033
2281,52.47592066,-123.9726577,15,70.8663559,1204,12.96630287,8.152064323,SBPS,xc,,1006038.441,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Low,11.76589748,AT,82,13,34,IBM,2003-08-01,,,,,,,,,,,,,,385.6430209
2282,52.47566296,-123.9579145,15,212.1957397,1185,7.976528168,7.539302349,SBPS,xc,,1074881.233,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Low,700.4858844,PLI,80,10.4,17,IBM,2003-08-01,,,,,,,,,,,,,,201.8795147
2283,52.47540339,-123.9431716,16,83.6598053,1218,9.05538559,8.25974369,SBPS,xc,,1030689.544,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Unburned,0.894711429,PLI,66,9,24,IBM,2003-08-01,,,,,,,,,,,,,,0
2284,52.47514196,-123.9284288,16,228.3664551,1240,18.06239128,6.721973896,SBPS,xc,,1102577.725,TILL ,TYEE,SL,100,MW,20,,-,,,,,-,,,,2017,C10784,2017-07-07,Unburned,1792.429051,PLI,76,10.9,16,IBM,2003-08-01,,,,,,,,,,,,,,0
2285,52.47487866,-123.9136862,16,265.2363586,1236,6.020797253,12.93857956,SBPS,xc,,1043094.843,FLUVIAL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Unburned,1792.429051,PLI,79,9.5,51,IBM,2003-08-01,,,,,,,,,,,,,,0
2286,52.47461349,-123.8989438,16,231.7098389,1316,6.051859379,6.716827869,MS,xv,,1076281.36,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Medium,114.7777178,PLI,87,11.2,60,IBM,2003-08-01,,,,,,,,,,,,,,286.3682144
2287,52.47434646,-123.8842016,16,207.2553253,1397,18.56071091,5.596146584,MS,xv,,1151424.111,TILL ,TYEE,SL,75,MW,20,TYEE,SL,25,MW,,,-,,,,2017,C10784,2017-07-07,Unburned,6328.748918,PLI,127,17.1,30,,,,,,,,,,,,,,,,0
2288,52.47407756,-123.8694596,16,150.2551117,1470,8.062257767,7.528612137,MS,xv,,1115944.988,TILL ,TYEE,SL,75,MW,20,TYEE,SL,25,MW,,,-,,,,2017,C10784,2017-07-07,Unburned,6328.748918,PLI,90,14.3,43,IBM,2003-08-01,,,,,,,,,,,,,,0
2289,52.47380679,-123.8547177,16,74.05460358,1392,7.280109882,6.532047272,MS,xv,,1049365.444,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Medium,65.63219463,PLI,100,13.1,39,IBM,2003-08-01,,,,,,,,,,,,,,143.561184
2290,52.47325966,-123.8252345,16,2.174744129,1374,19.76423454,6.919613838,MS,xv,,923351.6894,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Low,151.3531901,PLI,93,11.4,53,IBM,2003-08-01,,,,,,,,,,,,,,399.2042963
2291,52.47298329,-123.8104933,16,237.3807526,1296,14.84082222,7.429249763,MS,xv,,1087556.967,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Medium,38.2815479,,,,,,,,,,,,,,,,,,,,125.4006363
2292,52.47214299,-123.7662705,17,221.3670502,1396,22.31871414,6.510380268,MS,xv,,1144271.985,TILL ,TYEE,SL,75,MW,20,TYEE,SL,25,MW,,,-,,,,2017,C10784,2017-07-07,High,4.203974383,PLI,75,12.7,59,IBM,2003-08-01,,,,,,,,,,,,,,344.4057211
2293,52.47185916,-123.75153,17,214.8753357,1292,10.05609226,6.902162075,MS,xv,,1093568.082,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Medium,39253.33125,PLI,91,12.3,50,IBM,2003-08-01,,,,,,,,,,,,,,716.7842972
2294,52.47157346,-123.7367897,17,45,1195,9.899495125,9.220441818,SBPS,xc,,990305.2139,ORGANIC ,TYEE,SL,60,MW,20,SALT LAKE,SIL,40,W,19,,-,,,,2017,C10784,2017-07-07,Medium,39253.33125,PLI,89,10.3,50,IBM,2003-08-01,,,,,,,,,,,,,,84.77943499
2295,52.47099647,-123.7073096,17,201.297348,1222,15.83114052,5.755214691,SBPS,xc,,1119243.081,TILL ,TYEE,SL,60,MW,20,SALT LAKE,SIL,40,W,19,,-,,,,2017,C10784,2017-07-07,Medium,39253.33125,PLI,81,8.3,47,IBM,2003-08-01,,,,,,,,,,,,,,562.1154909
2296,52.47070517,-123.6925698,17,270,1231,18,6.725433826,SBPS,xc,,1027966.659,TILL ,TYEE,SL,60,MW,20,SALT LAKE,SIL,40,W,19,,-,,,,2017,C10784,2017-07-07,Medium,39253.33125,PLI,51,7.3,33,IBM,2003-08-01,,,,,,,,,,,,,,216.7752344
2297,52.47011698,-123.663091,18,308.5712585,1355,25.26113701,5.98107338,MS,xv,,936493.2247,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Medium,39253.33125,PLI,66,11.9,48,IBM,2003-08-01,,,,,,,,,,,,,,952.3030574
2298,52.46982008,-123.6483518,18,93.65222168,1172,11.77391148,8.536213875,SBPS,xc,,1031991.779,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Medium,39253.33125,PLI,96,11.8,21,IBM,2003-08-01,,,,,,,,,,,,,,596.8468368
2299,52.46922069,-123.6188742,18,341.5650635,1122,2.371708155,7.653582573,SBPS,xc,,1015313.466,GLACIOFLUVIAL ,TYEE,SL,100,MW,20,,-,,,,,-,,,,2017,C10784,2017-07-07,Medium,39253.33125,PLI,71,7.8,45,IBM,2003-08-01,,,,,,,,,,,,,,444.869683
2300,52.46546764,-123.4420259,19,80.53768158,1135,3.041381359,12.54067993,SBPS,dc,,1027990.977,ORGANIC ,SALT LAKE,SIL,60,W,19,TYEE,SL,40,MW,20,,-,,,,2017,C10784,2017-07-07,Medium,10198.63668,SX,111,18,26,IBM,2003-08-01,,,,,,,,,,,,,,27.89005468
2301,52.46415692,-123.3830835,20,261.2538452,1153,6.576473236,6.633695126,SBPS,dc,,1037849.747,GLACIOFLUVIAL ,SALT LAKE,SIL,60,W,19,TYEE,SL,40,MW,20,,-,,,,2017,C10784,2017-07-07,Medium,2124.159284,PLI,123,16.3,21,IBM,2003-08-01,,,,,,,,,,,,,,98.54302143
2302,52.46382457,-123.3683484,20,68.19859314,1154,5.385164738,6.833545685,SBPS,dc,,1020285.096,GLACIOFLUVIAL ,SALT LAKE,SIL,60,W,19,TYEE,SL,40,MW,20,,-,,,,2017,C10784,2017-07-07,Medium,2124.159284,PLI,100,11.3,15,IBM,2003-08-01,,,,,,,,,,,,,,172.5051588
2303,52.46349037,-123.3536136,20,165.9637604,1167,4.123105526,7.100586891,SBPS,dc,,1059478.811,GLACIOFLUVIAL ,TYEE,SL,60,MW,20,SALT LAKE,SIL,40,W,19,,-,,,,2017,C10784,2017-07-07,Medium,2124.159284,PLI,110,13.4,16,IBM,2003-08-01,,,,,,,,,,,,,,397.7538424
2304,52.46315429,-123.338879,20,153.4349518,1174,2.23606801,7.712474346,SBPS,dc,,1049145.105,TILL ,TYEE,SL,60,MW,20,SALT LAKE,SIL,40,W,19,,-,,,,2017,C10784,2017-07-07,Medium,2124.159284,PLI,93,14.3,25,IBM,2003-08-01,,,,,,,,,,,,,,196.7369242
2305,52.46281635,-123.3241447,20,40.23635864,1175,4.25734663,7.761694431,SBPS,dc,,1016538.544,TILL ,TYEE,SL,60,MW,20,SALT LAKE,SIL,40,W,19,,-,,,,2017,C10784,2017-07-07,Medium,2124.159284,SX,130,16.3,23,IBM,2003-08-01,,,,,,,,,,,,,,707.2286626
2306,52.46213488,-123.2946767,20,246.8014069,1160,1.9039433,7.87326622,SBPS,dc,,1039635.95,GLACIOFLUVIAL ,RAIL,-,80,VP,0,CHIEF,-,20,VP,0,,-,,,,2017,C10784,2017-07-07,Medium,35.70210272,PLI,23,7.8,32,,,1993-08-31,,,,,,,,,,,,,87.6117324
2307,52.46179135,-123.279943,20,21.80140877,1156,2.692582369,8.912986755,SBPS,dc,,1019210.638,GLACIOFLUVIAL ,SALT LAKE,SIL,60,W,19,TYEE,SL,40,MW,20,,-,,,,2017,C10784,2017-07-07,Medium,5.857302375,PLI,92,13.7,41,IBM,2003-08-01,,,,,,,,,,,,,,28.40980519
2308,52.46144595,-123.2652096,20,234.090271,1140,8.951256752,8.404841423,SBPS,dc,,1058055.073,ORGANIC ,RAIL,-,80,VP,0,CHIEF,-,20,VP,0,,-,,,,2017,C10784,2017-07-07,Unburned,31.20897279,PLI,90,15.7,70,,,,,,,,,,,,,,,,0
2309,52.46039856,-123.2210108,21,260.5376892,1172,3.041381359,8.098029137,SBPS,dc,,1039317.662,TILL ,SALT LAKE,SIL,60,W,19,TYEE,SL,40,MW,20,,-,,,,2017,C10784,2017-07-07,Low,33.96642398,PLI,92,13.5,23,IBM,2003-08-01,,,,,,,,,,,,,,375.5779818
2310,52.4600457,-123.2062783,21,5.906141281,1169,7.28869009,7.629481792,SBPS,dc,,988833.664,TILL ,SALT LAKE,SIL,60,W,19,TYEE,SL,40,MW,20,,-,,,,2017,C10784,2017-07-07,Unburned,3588.827779,PLI,19,3.2,10,,,1993-01-01,,,,,,,,,,,,,0
2311,52.45969098,-123.1915461,21,296.5650635,1157,4.472136021,7.019327164,SBPS,dc,,1021050.19,ORGANIC ,SALT LAKE,SIL,60,W,19,TYEE,SL,40,MW,20,,-,,,,2017,C10784,2017-07-07,Medium,6.127059435,SX,126,18.2,41,IBM,2003-08-01,,,,,,,,,,,,,,79.70862224
2312,52.45933439,-123.1768141,21,55.30484772,1183,3.952847004,7.142757416,SBPS,dc,,1023884.264,TILL ,SALT LAKE,SIL,60,W,19,TYEE,SL,40,MW,20,,-,,,,2017,C10784,2017-07-07,Medium,28.25703815,PLI,48,10.3,67,IBM,2003-08-01,,,,,,,,,,,,,,180.7493062
2313,52.45897594,-123.1620824,21,45,1166,3.18198061,14.20237255,SBPS,dc,,1020418.576,TILL ,SALT LAKE,SIL,60,W,19,TYEE,SL,40,MW,20,,-,,,,2017,C10784,2017-07-07,Low,1060.356453,PLI,86,9.5,37,IBM,2003-08-01,,,,,,,,,,,,,,38.58481889
2314,52.45861562,-123.1473509,21,336.2505188,1180,6.828249931,8.205562592,SBPS,dc,,997406.7025,TILL ,SALT LAKE,SIL,60,W,19,TYEE,SL,40,MW,20,,-,,,,2017,C10784,2017-07-07,Low,1060.356453,PLI,79,11.8,46,IBM,2003-08-01,,,,,,,,,,,,,,134.8294276
2315,52.45825344,-123.1326196,21,295.0169067,1189,4.138236523,13.756217,SBPS,dc,,1027299.228,TILL ,SALT LAKE,SIL,60,W,19,TYEE,SL,40,MW,20,,-,,,,2017,C10784,2017-07-07,Low,1060.356453,PLI,48,11.6,50,IBM,2003-08-01,,,,,,,,,,,,,,34.32198378
2316,52.45715571,-123.0884274,22,65.55604553,1325,6.04152298,8.104831696,SBPS,mk,,1039285.631,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Medium,3.430223056,PLI,93,13,29,IBM,2003-08-01,,,,,,,,,,,,,,115.2649424
2317,52.45678607,-123.0736972,22,147.0947571,1282,5.062114239,8.974850655,SBPS,mk,,1075183.305,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Medium,11.31319665,PLI,91,14.3,31,IBM,2003-08-01,,,,,,,,,,,,,,55.79544992
2318,52.45641456,-123.0589672,22,150.2551117,1264,4.031128883,7.123147011,SBPS,mk,,1069149.588,TILL ,TYEE,SL,100,MW,20,,-,,,,,-,,,,2017,C10784,2017-07-07,Medium,13461.75702,PLI,99,13.6,38,IBM,2003-08-01,,,,,,,,,,,,,,388.7681046
2319,52.45604119,-123.0442375,22,102.7243576,1212,7.945124149,8.390544891,SBPS,mk,,1048818.257,TILL ,TYEE,SL,100,MW,20,,-,,,,,-,,,,2017,C10784,2017-07-07,Medium,13461.75702,PLI,99,13.6,38,IBM,2003-08-01,,,,,,,,,,,,,,361.8286583
2320,52.45566596,-123.029508,22,116.5650482,1193,4.472136021,7.712474346,SBPS,mk,,1050415.474,TILL ,TYEE,SL,100,MW,20,,-,,,,,-,,,,2017,C10784,2017-07-07,Unburned,46.48818034,,,,,,,2013-01-01,,,,,,,,,,,,,0
2321,52.50193086,-125.6246233,5,140.1944275,1500,3.905124903,8.541197777,ESSF,xv,1,1097745.846,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2021,C51355,2021-07-03,Low,7.869427674,PLI,10,1.8,18,,,2005-09-01,,,,,,,,,,,,,48.907387
2322,52.50188238,-125.6098654,5,137.3859406,1467,8.49264431,11.14867783,ESSF,xv,1,1110725.979,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2021,C51355,2021-07-03,Medium,3.098615769,S,164,23.3,27,IBM,2003-06-30,,,,,,,,,,,,,,88.12675873
2323,52.50183203,-125.5951074,5,298.3007507,1440,3.69120574,7.211240292,ESSF,xv,1,1059811.612,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2021,C51355,2021-07-03,Low,112.0966215,PLI,11,2.4,18,,,2004-11-17,,,,,,,,,,,,,76.66487015
2324,52.49194815,-124.4294482,12,313.1817017,1241,22.28508377,6.106422901,SBPS,xc,,928156.9058,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Low,875.827774,PLI,121,10.7,40,IBM,2003-08-01,,,,,,,,,,,,,,142.2378271
2325,52.49154657,-124.3999462,12,316.468811,1272,13.79311466,6.58617115,SBPS,xc,,979478.6036,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Medium,2638.533013,PLI,96,9.9,51,IBM,2003-08-01,,,,,,,,,,,,,,371.6694669
2326,52.49134298,-124.3851954,12,292.619873,1328,19.5,5.546779156,SBPS,xc,,994233.4271,ROCK ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Medium,2638.533013,PLI,102,12.6,53,IBM,2003-08-01,,,,,,,,,,,,,,294.0873327
2327,52.49113752,-124.3704448,12,103.2985687,1290,14.12887096,7.814883232,SBPS,xc,,1061545.321,ROCK ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Medium,6.453465187,PLI,84,11.6,47,IBM,2003-08-01,,,,,,,,,,,,,,108.9884505
2328,52.49093019,-124.3556943,13,336.2505188,1214,20.48475075,7.10695076,SBPS,xc,,908205.4119,ROCK ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Low,134.3497543,PLI,96,10.2,56,IBM,2003-08-01,,,,,,,,,,,,,,62.50247048
2329,52.490721,-124.340944,13,36.32682419,1164,21.10094833,6.854169846,SBPS,xc,,914831.4644,GLACIOFLUVIAL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Low,112.4161275,PLI,98,9.3,56,IBM,2003-08-01,,,,,,,,,,,,,,58.35828262
2330,52.490297,-124.3114437,13,248.4985657,1162,8.867074013,9.107437134,SBPS,xc,,1048447.189,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Medium,208.3034647,PLI,100,10.2,39,IBM,2003-08-01,,,,,,,,,,,,,,124.1668538
2331,52.489647,-124.2671944,13,277.9801025,1216,27.01157188,6.607222557,SBPS,xc,,988364.9639,ROCK ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Low,44.70935188,PLI,108,10.9,29,IBM,2003-08-01,,,,,,,,,,,,,,167.7016112
2332,52.4894266,-124.2524449,13,249.842392,1214,21.03865433,7.262591362,SBPS,xc,,1064192.7,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Medium,9.94030529,PLI,91,9.3,56,IBM,2003-08-01,,,,,,,,,,,,,,120.2061396
2333,52.48898019,-124.2229464,14,171.8699036,1227,7.07106781,7.947476387,SBPS,xc,,1083235.333,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Unburned,1954.740867,PLI,103,12.3,26,IBM,2003-08-01,,,,,,,,,,,,,,0
2334,52.48852631,-124.1934485,14,307.405365,1237,10.70046711,6.840053082,SBPS,xc,,998866.3046,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Unburned,1954.740867,PLI,100,12.6,37,IBM,2003-08-01,,,,,,,,,,,,,,0
2335,52.48829657,-124.1786998,14,199.0934906,1388,13.75681686,5.89565897,SBPS,xc,,1136613.286,ROCK ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Low,187.4624551,PLI,107,11.1,30,IBM,1985-01-01,,,,,,,,,,,,,,273.1212785
2336,52.48806496,-124.1639513,14,72.59729767,1247,17.55348969,8.136847496,SBPS,xc,,998797.6131,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Medium,7016.807514,PLI,20,4.3,19,,,1994-11-01,,,,,,,,,,,,,256.112879
2337,52.48783148,-124.1492029,14,45,1163,5.656854153,7.882937908,SBPS,xc,,1008665.491,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,High,1.893132342,,,,,,,1992-01-01,,,,,,,,,,,,,550.6772006
2338,52.48759614,-124.1344547,14,153.4349518,1121,1.118034005,10.60284615,SBPS,xc,,1034318.709,GLACIOFLUVIAL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Low,1051.172881,,,,,,,1992-01-01,,,,,,,,,,,,,457.732104
2339,52.48663608,-124.0754635,15,202.8336487,1150,10.30776405,7.793734074,SBPS,xc,,1084166.049,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Medium,57.0280662,PLI,125,12.1,19,IBM,2003-08-01,,,,,,,,,,,,,,154.7699242
2340,52.48589644,-124.0312218,15,337.380127,1149,6.5,8.031685829,SBPS,xc,,994174.8655,GLACIOLACUSTRINE ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Medium,17586.76484,PLI,100,13.4,42,IBM,2003-08-01,,,,,,,,,,,,,,356.8355031
2341,52.48564615,-124.0164749,15,277.8831482,1201,16.4050293,9.631628036,SBPS,xc,,1011111.106,ROCK ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Low,1072.099041,PLI,93,10.6,40,IBM,2003-08-01,,,,,,,,,,,,,,34.52408427
2342,52.485394,-124.0017282,15,149.9314117,1243,16.46587372,7.913127899,SBPS,xc,,1118181.109,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Unburned,1.33690159,PLI,78,11.2,33,IBM,2003-08-01,,,,,,,,,,,,,,0
2343,52.48513999,-123.9869816,15,38.65980911,1173,3.201562166,8.452166557,SBPS,xc,,1018177.307,GLACIOFLUVIAL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Medium,290.462705,PLI,85,12.1,34,IBM,2003-08-01,,,,,,,,,,,,,,113.3947124
